SBT Interview End Date,Week End Date,YYYY Mm,SBT Case ID,SBT Response ID,SBT Agent,SBT Channel Name,SBT Msg Created,SBT Close Date,SBT Contact Count,SBT Queue Nm,SBT Vendor Name,SBT Location Name,SBT Message Age,SBT Q1 (Email overall score),SBT Q2 (Was your issue resovled?),SBT Q201(NPS),SBT Q200(Ease of contact Customer Care),SBT Q186 (Verbatim),FCR,FCR Count
2014-07-06l,2014-07-12l,2014-07,140702-004079,1159096,jitender,Phone,2014-07-02l,2014-07-05l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,5641,10,2,10,8,very helpful,0,1
2014-07-07l,2014-07-12l,2014-07,140628-039303,1159266,deenavb,Email,2014-06-28l,2014-07-03l,0,AMR-EN-YahooAccts-T1,SMB - Agents,SMB - Agents,6191,10,2,10,10,,0,1
2014-07-07l,2014-07-12l,2014-07,140703-039157,1159294,maryjert,Email,2014-07-03l,2014-07-06l,0,SMB-MerchantSolutions-Tech-FL,SMB - Agents,SMB - Agents,4840,2,2,2,5,still  from my storea problem with aol e mails,0,1
2014-07-07l,2014-07-12l,2014-07,140702-008965,1159302,sindhupk,Email,2014-07-02l,2014-07-05l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5509,2,2,2,2,,0,1
2014-07-07l,2014-07-12l,2014-07,140703-047723,1159356,jitender,Email,2014-07-03l,2014-07-06l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,4640,1,2,1,1,If I did recommend anything would yahoo actually give shit(question),0,1
2014-07-07l,2014-07-12l,2014-07,140703-041036,1159387,jitender,Email,2014-07-03l,2014-07-06l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,4799,10,2,10,10,,0,1
2014-07-07l,2014-07-12l,2014-07,140703-000620,1159390,rameshkr,Email,2014-07-03l,2014-07-06l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5697,10,2,10,8,"The person who took my call was most attentive, patient and helpful. Thank you Yahoo!",0,1
2014-07-07l,2014-07-12l,2014-07,140703-044916,1159419,jitender,Email,2014-07-03l,2014-07-06l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,4710,10,2,10,10,No.  Thanks for your quick response.,0,1
2014-07-07l,2014-07-12l,2014-07,140702-064594,1159421,jitender,Email,2014-07-02l,2014-07-06l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,5762,9,2,10,1,Thank You!,0,1
2014-07-07l,2014-07-12l,2014-07,140703-015518,1159427,arunya,Email,2014-07-03l,2014-07-07l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5798,1,2,5,4,"I tried calling with no luck, you were too busy, so I sent an email.  Just got this survey, no help.",0,1
2014-07-07l,2014-07-12l,2014-07,140701-017269,1159466,haritas,Email,2014-07-01l,2014-07-04l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,5361,1,2,1,1,"THERE IS STILL MUCH CONFUSION BY YAHOO!.

You don't even know who is paying Your fee or the account #.",0,1
2014-07-07l,2014-07-12l,2014-07,140702-037162,1159492,ashishk1,Email,2014-07-02l,2014-07-06l,0,SMB-SocialMedia-Tech-FL,SMB - Agents,SMB - Agents,6364,1,2,1,1,After holding for a representative for 2 hours I was disconnected after 3 minutes. ,0,1
2014-07-07l,2014-07-12l,2014-07,140702-011566,1159501,maryjert,Email,2014-07-02l,2014-07-06l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,6838,10,2,7,9,,0,1
2014-07-07l,2014-07-12l,2014-07,140703-024548,1159520,jitender,Email,2014-07-03l,2014-07-06l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,5105,9,2,9,9,Service was quick and precise. Thanks much. You did a great job.,0,1
2014-07-07l,2014-07-12l,2014-07,140702-043545,1159530,lohitv,Email,2014-07-02l,2014-07-05l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,4834,1,2,1,1,"My Incident ID is: 140702-043545. Who ever responded did not read the email, but rather sent a canned response. This is exactly why I am moving all my domains and business to other sources. Yahoo is going the way of AOL. I wouldn't recommend Yahoo to my business competition.  ",0,1
2014-07-07l,2014-07-12l,2014-07,140703-024365,1159557,bharath1,Phone,2014-07-03l,2014-07-03l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,1,2,1,1,It was impossible to get your phone number and the wait time has me thinking of switching services.,0,1
2014-07-07l,2014-07-12l,2014-07,140701-065059,1159577,jitender,Email,2014-07-01l,2014-07-04l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,4555,2,2,1,1,"In the instructions I provided with my ticket, I directed the team to contact me at an alternative email address as my issue is entirely centered around viewing email across screens. They have yet to follow that direction so I have been unable to view any of their feedback to date. This issue has been going on for several weeks.",0,1
2014-07-07l,2014-07-12l,2014-07,140630-035232,1159587,rameshkr,Email,2014-06-30l,2014-07-04l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5069,1,2,1,1,still my site don't work,0,1
2014-07-07l,2014-07-12l,2014-07,140702-015406,1159611,sunilrd,Email,2014-07-02l,2014-07-05l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,5343,1,2,1,2,Although I´m paying for Yahoo Plus I am now using gmail because yahoo decided that some e-mail were not going to be delivered to my inbox or to my SPAM. I´m not sure what you did / do with some e-mails. ,0,1
2014-07-07l,2014-07-12l,2014-07,140701-052635,1159627,haritas,Email,2014-07-01l,2014-07-11l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,14866,8,2,1,1,"My problem is about halfway fixed. More action is required, and so I will be contacting Yahoo! Customer Care again.",0,1
2014-07-07l,2014-07-12l,2014-07,140701-026332,1159637,dainva,Email,2014-07-01l,2014-07-05l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,6685,1,2,1,2,let me go back to old yahoo mail or make new 1 capable to edit/save a draft,0,1
2014-07-07l,2014-07-12l,2014-07,140703-059318,1159647,christur,Phone,2014-07-03l,2014-07-03l,0,AMR-EN-YahooAcct-Phone-Tech-T1,SMB - Agents,SMB - Agents,0,1,2,1,10,"I did not call customer service. Please call me (925) 209-0269, I believe there is fraudulent activity on my account.

Vanessa",0,1
2014-07-07l,2014-07-12l,2014-07,140707-010353,1159655,ashishk1,Phone,2014-07-07l,2014-07-07l,0,SMB-BusinessMail-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,10,10,,0,1
2014-07-07l,2014-07-12l,2014-07,140701-070092,1159695,rameshkr,Email,2014-07-01l,2014-07-05l,0,SMB-BusinessMail-Tech-FL,SMB - Agents,SMB - Agents,5927,10,2,10,10,,0,1
2014-07-07l,2014-07-12l,2014-07,140707-021106,1159725,ashishk1,Phone,2014-07-07l,2014-07-07l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,10,2,10,3, try to reduce the wait time,0,1
2014-07-07l,2014-07-12l,2014-07,140707-010604,1159768,lohitv,Email,2014-07-07l,2014-07-07l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,122,7,2,5,3,The tech was extremely helpful. The issue that I had was that the hold time was well over an hour. That is appalling for paid service (I was calling about my business account). Something needs to be done to improve that or my opinion will never change. ,0,1
2014-07-07l,2014-07-12l,2014-07,140623-058728,1159795,jitender,Email,2014-06-23l,2014-06-27l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6158,1,2,1,1,,0,1
2014-07-07l,2014-07-12l,2014-07,140629-025902,1159808,lohitv,Email,2014-06-29l,2014-07-05l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,9257,1,2,2,1,"The respondents to my request for help evidently didn't even read any of my (several) back and forth emails. If they had read my original email in which I went into great detail, they would have immediately seen the problem within your SiteBuilder software. Instead, they sent back requests for me to tell them of my problem (again & again). With support help like this you should save some money and just shut down your support section.",0,1
2014-07-07l,2014-07-12l,2014-07,140630-067223,1159820,azmathm,Email,2014-06-30l,2014-07-06l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,8688,1,2,1,1,"Yes, here are all of my issues.

- There is a very slow turnaround time with support.  

- The forms are terrible on the website; not intuitive at all.  I had to Google the web hosting link in order to get to https://smallbusiness.yahoo.com/.  From there the ""Already a User"" is not easy to locate for the first time up in the top right, and it's surrounded by images and ads for hosting.

- There is no link to delete databases for MySQL on the website, or at least make it easy to reach.  I had to reach out to support to get a direct link.  Even when I set it up it took a few times to get it deleted and running again.

- You advertise that you support PHP with MySQL, but there is no support on getting the connection string in the PHP script to connect to the MySQL database.  I have tried everything in the links provided on how to link to MySQL and it looks like there are permissions issues on the server side.  

I honestly wish I could take back my money and had my domain setup under a di",0,1
2014-07-07l,2014-07-12l,2014-07,140706-049672,1159866,azmathm,Phone,2014-07-06l,2014-07-06l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,1,2,1,10,"I have been on hold twice for over 2 hours to speak with a Technical Support Agent regarding my Blog Edit Manager issue. I am very displeased with Yahoo service and would not dare recommend Yahoo to anyone. Actually, I am listening to Yahoo's music as I am currently on hold for 32 minutes and counting. 
This is not good customer service no matter how busy Yahoo may be. 

Priscilla Pettway
(310) 408-3224
iammsprissy@msn.com",0,1
2014-07-07l,2014-07-12l,2014-07,140701-058613,1159915,jitender,Email,2014-07-01l,2014-07-06l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,7572,2,2,4,7,They did not understand what I was trying to tell them. I typed it out in very clear english. I have been having trouble with my emails ending up in my spam I found out just then. I had asked if I could get my spam that had got deleted with some important email in it returned. They told me that they could do that. Yet in the end did not. Very disappointed. ,0,1
2014-07-07l,2014-07-12l,2014-07,140703-000328,1159937,jitender,Email,2014-07-03l,2014-07-06l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,5706,8,2,5,4,"The cause of the problem was never satisfactorily explained, although it was fixed.",0,1
2014-07-07l,2014-07-12l,2014-07,140702-052665,1159984,ashishk1,Email,2014-07-02l,2014-07-05l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,4650,1,2,7,5,"I asked a simple question and was told to check elsewhere. All I wanted to know is what it means to have an account ""warehoused."" I'm sure someone at Yahoo would know. I hadn't been able to find the answer via Google.",0,1
2014-07-07l,2014-07-12l,2014-07,140704-012595,1160020,sindhupk,Phone,2014-07-04l,2014-07-04l,0,SMB-WebHosting-Tech-phone-FL,SMB - Agents,SMB - Agents,0,5,2,3,1,"Sophie of  Bangalore, India, patiently spent time with me so I could figure out how to receive Global Meditations Network small business
emails that have been coming in through Yahoo for a long, long time.
Then, suddenly last week everything came to a standstill.  I could receive no emails and last week Yahoo made we wait forever for a
return phone call, which it never returned.  Then, when I tried
hard to access my emails, I was told I was locked out for 12 hours.
Finally, July 4, when everyone was celebrating, I tried Yahoo again
and was connected to Sophie in Bangalore.  To me, she was like
a GOLD MINE. Don't get rid of her.  She is the best ever.

Barbara Wolf;",0,1
2014-07-07l,2014-07-12l,2014-07,140627-028893,1160038,sanjanak,Email,2014-06-27l,2014-07-02l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6599,1,2,1,4,To date I still have the same problem not download email attachments that have more than 2 mb for mail,0,1
2014-07-07l,2014-07-12l,2014-07,140702-040422,1160053,maryjert,Email,2014-07-02l,2014-07-05l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,4895,10,2,10,8,Thanks for getting back to me so quickly and for providing customer care with a contact option. It really makes a difference.,0,1
2014-07-07l,2014-07-12l,2014-07,140702-033074,1160054,jaditya,Email,2014-07-02l,2014-07-05l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5028,1,2,1,1,I am upset and ready to ask for a refund and cancel my service.  This is very disappointing since we have been a customer for years.  ,0,1
2014-07-07l,2014-07-12l,2014-07,140701-053458,1160058,haritas,Email,2014-07-01l,2014-07-05l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,6253,1,2,1,1,"Apparently you're not interested in helping resolve my issue, so I'm stuck using your Basic email for the time being, which absolutely sucks BTW.  So I have no choice but to look at switching my email to gmail, and at that point I'd anticipate that any and all association with Yahoo will be terminated.  Thanks for not caring.  Business must be good. ",0,1
2014-07-07l,2014-07-12l,2014-07,140703-014478,1160076,nadeemk,Email,2014-07-03l,2014-07-06l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,5296,5,2,2,1,Still having issues.  Regretting initiating my service with Yahoo.,0,1
2014-07-07l,2014-07-12l,2014-07,140628-017856,1160093,arunya,Email,2014-06-28l,2014-07-03l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6728,3,2,3,3,"The customer care rep said that he/she could not replicate the problem. I don't believe that was correct. But I solved the problem on my own by using advice found via a Google search, to delete a caching app that was preventing changes from being published on the site. ",0,1
2014-07-07l,2014-07-12l,2014-07,140630-060479,1160104,thahasee,Email,2014-06-30l,2014-07-06l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,8851,2,2,4,3,"Canned responses were no help in resolving - I know how to set up an email client, that was clearly not the problem from the outset and yet I just got repeats of essentially the same information. Overall the mail service is still very good, but on those rare occasions when I do need help I need more than a canned response.",0,1
2014-07-07l,2014-07-12l,2014-07,140702-053740,1160129,jaditya,Email,2014-07-02l,2014-07-06l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6037,8,2,10,8,,0,1
2014-07-07l,2014-07-12l,2014-07,140702-053854,1160130,azmathm,Email,2014-07-02l,2014-07-06l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,6034,8,2,10,8,,0,1
2014-07-07l,2014-07-12l,2014-07,140630-044194,1160136,jaditya,Email,2014-06-30l,2014-07-04l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,4916,3,2,1,3,"Get rid of the stupid CAPTCHA. It makes NO sense to ask me to complete it when I am replying to an e-mail, or sending to someone on my contacts list.  And it certainly makes no sense for me to have to do it EVERY time.",0,1
2014-07-07l,2014-07-12l,2014-07,140703-018040,1160157,haritas,Email,2014-07-03l,2014-07-06l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,5224,1,2,1,1,First off they or whoever email me got my name wrong and absolutely nothing was or has been resolved the listings are still incorrect and I get the same canned email to every query seems like you do not want our business if they or yahoos employees can not get a free basic listings information correct that is viewable by the search engine but Google and the rest do we are sure as hell are not paying for the service at this point seems like more of the same a computer reply with nobody actually looking at what the problem is or fixing it just another month of messed up listing,0,1
2014-07-07l,2014-07-12l,2014-07,140703-052128,1160158,haritas,Email,2014-07-03l,2014-07-06l,0,SMB-LocalEnhanced-Tech-FL,SMB - Agents,SMB - Agents,4530,1,2,1,1,First off they or whoever email me got my name wrong and absolutely nothing was or has been resolved the listings are still incorrect and I get the same canned email to every query seems like you do not want our business if they or yahoos employees can not get a free basic listings information correct that is viewable by the search engine but Google and the rest do we are sure as hell are not paying for the service at this point seems like more of the same a computer reply with nobody actually looking at what the problem is or fixing it just another month of messed up listing,0,1
2014-07-07l,2014-07-12l,2014-07,140701-063384,1160161,jaditya,Email,2014-07-01l,2014-07-04l,0,AMR-EN-Mail-Tech-T1,SMB - Agents,SMB - Agents,4592,1,2,4,5,I still cannot send emails and I dont understand why what I receive has anything to do with sending emails,0,1
2014-07-07l,2014-07-12l,2014-07,140630-051633,1160229,christur,Email,2014-06-30l,2014-07-05l,0,SMB-WebHosting-Tech-FL,SMB - Agents,SMB - Agents,7633,1,2,4,1,I am still waiting for me ck card from my new bank. I have had this account since 1995 and do not want to lose it!! I don't feel that Yahoo is giving me time to get a card so I can pay  the bill or offering me another way to pay . like  with the cking account by ck on line or phone,0,1
